Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
215292,Airplane,HARRISBURG INTL,< 1000 ft,B-737-300,1,1,None,7/07/2002 0:00,No damage,US AIRWAYS*,Pennsylvania,Take-off run,Fog,FALSE,FALSE,"# BIRDS NOT REPTD, ASSUME 1.",Small,Overcast,Unknown bird - small,N,0,0,0,Yes
215293,Airplane,DES MOINES INTL,< 1000 ft,EMB-145,1,1,None,6/09/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,Iowa,Climb,None,FALSE,FALSE,BIRD REPTD AS CHICKEN HAWK,Medium,Some Cloud,Red-tailed hawk,N,0,100,0,No
215298,Airplane,FORT SMITH MUNICIPAL ARPT,> 1000 ft,SAAB-340,1,1,None,24/08/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,Arkansas,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,"1,500",0,No
215300,Airplane,METRO OAKLAND INTL,> 1000 ft,B-737-700,1,1,None,17/02/2003 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,NO DMG. HAD EXTERIOR LIGHTS AND RADAR ON.,Small,Some Cloud,Unknown bird - small,N,0,"1,500",0,Yes
215301,Airplane,ST. PETERSBURG/CLEARWATER INTL,< 1000 ft,C-560,1,1,None,22/09/2002 0:00,No damage,BUSINESS,Florida,Climb,None,FALSE,FALSE,NO DMG REPTD. PILOT DID NOT SPECIFY PART STRUCK. NO REMAINS FOUND ON RWY.,Small,Some Cloud,Unknown bird - small,N,0,100,0,No
215307,Airplane,MONTGOMERY REGIONAL ARPT,< 1000 ft,ATR-72,1,1,None,8/08/2002 0:00,No damage,ALASKA AIRLINES,Alabama,Landing Roll,None,FALSE,FALSE,SML BLACK BIRD,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
215315,Airplane,NW ARKANSAS REGIONAL,< 1000 ft,EMB-145,2 to 10,3,Precautionary Landing,26/06/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,Arkansas,Climb,None,FALSE,FALSE,"NO DMG. # BIRDS STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",Small,Some Cloud,Unknown bird - small,N,0,50,0,No
215316,Airplane,RICHARD LLOYD JONES JR ARPT,< 1000 ft,C-172,2 to 10,6,Precautionary Landing,19/09/2002 0:00,No damage,BUSINESS,Oklahoma,Climb,Rain,FALSE,FALSE,"BIRDS WERE NOT AROUND WHEN AIRCRAFT WAS TURNED ONTO RWY. AFTER CLEARED FOR T/O, BIRDS FLEW IN FROM BTWN RWYS & LANDED AROUND THE 1000' MARK.",Small,Overcast,Unknown bird - small,N,0,5,0,No
215323,Airplane,JACKSONVILLE INTL,< 1000 ft,FOKKER F100,1,1,None,8/07/2002 0:00,No damage,AMERICAN AIRLINES,Florida,Climb,None,FALSE,FALSE,MAYBE AN ATIS WARNING. NO DMG.,Small,Overcast,Unknown bird - small,N,0,300,0,No
215324,Airplane,LAURENCE G HANSCOM,< 1000 ft,HAWKER-SDLY HS125,1,1,None,28/04/2002 0:00,No damage,BUSINESS,Massachusetts,Landing Roll,Rain,FALSE,FALSE,NO DMG.,Medium,Overcast,Unknown bird - medium,N,0,0,0,No
215326,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,SAAB-340,2 to 10,3,None,12/09/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,NO DMG REPTD.,Small,Some Cloud,Rock pigeon,Y,0,0,0,No
215344,Airplane,HILO INTL ARPT,< 1000 ft,B-717-200,1,1,None,4/10/2002 0:00,No damage,HAWAIIAN AIR,Hawaii,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,5,0,No
215345,Airplane,BUTLER COUNTY REGIONAL,> 1000 ft,BE-35,2 to 10,10,None,4/10/2002 0:00,No damage,PRIVATELY OWNED,Ohio,Approach,None,FALSE,FALSE,QUAIL OR DOVE COVEY,Medium,No Cloud,Unknown bird - medium,N,0,"1,200",0,No
215346,Airplane,BALTIMORE WASH INTL,< 1000 ft,BA-41 JETSTR,1,1,None,23/04/2003 0:00,Caused damage,TRANS STATES AIRLINES,Maryland,Approach,None,FALSE,FALSE,ATIS WARNING. HIT A BIRD WHILE LANDING ON RWY 33R. DAMAGED THE ROTOR BLADES IN #1 ENG. ARFF RESPONDED. A/C TAXIED TO RAMP W/O INCIDENT. PILOTSAID PERHAPS A WREN OR BARN SWALLOW. NO REMAINS FOUND.,Medium,Some Cloud,Unknown bird - medium,Y,0,20,0,No
215351,Airplane,RALEIGH-DURHAM INTL,< 1000 ft,MD-80,1,1,None,27/02/2002 0:00,No damage,AMERICAN AIRLINES,North Carolina,Climb,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,50,0,No
215352,,,,SIKORSKY S-70,,1,,,No damage,,Kentucky,,None,FALSE,FALSE,NO DMG. LANDED TO CHECK A/C.  A/C = UH-60  OPER NOT REPTD.,,No Cloud,Unknown bird - large,,0,,0,
215361,Airplane,PHILADELPHIA INTL,< 1000 ft,DORNIER 328,1,1,None,18/08/2002 0:00,No damage,PSA AIRLINES,Pennsylvania,Landing Roll,None,FALSE,FALSE,BIRD HIT RT PROP. NO DMG UPON MTC INSPN.,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
215364,Airplane,KANSAS CITY INTL,< 1000 ft,B-737-200,1,1,None,9/07/2003 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Approach,None,FALSE,FALSE,PILOTS DID NOT SEE BIRD. PAX NEXT TO ENG SAW IT AND REPTD TO  FLT ATTENDANT.,Small,No Cloud,Unknown bird - small,N,0,100,0,Yes
215365,Airplane,GENERAL MITCHELL INTL,< 1000 ft,MD-88,1,1,None,3/09/2002 0:00,No damage,DELTA AIR LINES,Wisconsin,Approach,None,FALSE,FALSE,VERY BRIEFLY SAW FLASH OF BIRD BEFORE IMPACT (SUSPECT LGR SEAGULL),Large,No Cloud,Unknown bird - large,N,0,300,0,No
215367,Airplane,BLUE GRASS ARPT,> 1000 ft,PA-23-250,1,1,None,18/04/2002 0:00,Caused damage,BUSINESS,Kentucky,Descent,None,TRUE,TRUE,"BIRD HIT FUSELAGE 6-12 IN BEHIND WINDSHLD. RIB AND SHEET METAL WERE BUCKLED BACK TO ABOUT 36"" BEHIND WINDSHLD. SOME RIVETS POPPED OUT AND SHEET METAL EXPOSED. BIRD WAS SEEN IN A WINGS TUCKED, DIVE CONFIGURATION. THE OVERHEAD READING LIGHT AND AIR VENT WER",Large,No Cloud,Common loon,N,"7,606","3,000",0,No
215372,Airplane,DILLINGHAM AIRFIELD,< 1000 ft,C-402,1,1,None,23/04/2002 0:00,No damage,BUSINESS,Hawaii,Climb,None,FALSE,FALSE,"BIRD STRIKE WAS WITNESSED BY B TOM, BIRD RECOVERED FROM MIDFIELD.",Small,Some Cloud,Spotted dove,N,0,30,0,No
215379,Airplane,ATLANTA INTL,< 1000 ft,B-717-200,1,1,None,9/09/2001 0:00,No damage,AIRTRAN AIRWAYS,Georgia,Approach,None,FALSE,FALSE,NO DMG. FLT253,Small,Some Cloud,Unknown bird - small,N,0,400,0,No
215384,Airplane,GREATER ROCKFORD,< 1000 ft,LEARJET-45,1,1,None,18/09/2002 0:00,No damage,BUSINESS,Illinois,Approach,None,FALSE,FALSE,HIT JUST BELOW CO/P'S WINDOW,Small,Overcast,European starling,N,0,300,0,No
215385,Airplane,VERO BEACH MUNICIPAL,< 1000 ft,PA-44 SEMINOLE,1,1,None,19/08/2003 0:00,No damage,BUSINESS,Florida,Approach,Rain,FALSE,FALSE,ALT REPTD AS 200' BUT PHASE WAS REPTD AS LANDING ROLL. ASSUME APCH.,Small,Some Cloud,Unknown bird - small,N,0,200,0,No
215393,Airplane,BOB HOPE ARPT,> 1000 ft,B-737-500,1,1,None,28/10/2002 0:00,No damage,SOUTHWEST AIRLINES,California,Descent,None,FALSE,FALSE,NO DMG,Small,No Cloud,Unknown bird - small,N,0,"12,000",0,Yes
215395,Airplane,MINETA SAN JOSE INTL,> 1000 ft,A-319,2 to 10,10,None,21/07/2003 0:00,No damage,FRONTIER AIRLINES,California,Approach,None,FALSE,FALSE,NO DMG. FINAL APCH,Small,No Cloud,Unknown bird - small,N,0,"2,500",0,No
215400,Airplane,MCCARREN INTL,> 1000 ft,A-320,1,1,None,25/05/2002 0:00,No damage,AMERICA WEST AIRLINES,Nevada,Climb,None,FALSE,FALSE,"BIRD HIT NOSE CONE, L LWR SIDE. NO REMAINS.",Small,No Cloud,Unknown bird - small,N,0,"5,600",0,No
215402,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-737-300,1,1,None,3/11/2002 0:00,No damage,US AIRWAYS*,Texas,Landing Roll,None,FALSE,FALSE, NO DMG.,Medium,Overcast,Red-tailed hawk,N,0,0,0,Yes
215407,Airplane,BOB HOPE ARPT,< 1000 ft,B-737-700,1,1,None,1/02/2003 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,PUNGENT ODOR NOTED COMING FROM AIR COND. SYSTEM AFTER F/O SAW A SML BID PASS BELOW THE A/C. DURING CLIMBOUT. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,500,0,Yes
215412,Airplane,ATLANTA INTL,> 1000 ft,ATR-72,1,1,None,9/09/2002 0:00,No damage,ATLANTIC SOUTHEAST,Georgia,Descent,None,FALSE,FALSE,NO DMG,Large,No Cloud,Unknown bird - large,N,0,"9,000",0,No
215414,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,1,1,None,22/05/2002 0:00,No damage,SKYWEST AIRLINES,Utah,Climb,None,FALSE,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,N,0,50,0,No
215415,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,B-737-300,1,1,None,18/08/2002 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,Mourning dove,Y,0,0,0,Yes
215417,Airplane,ALBANY INTL,< 1000 ft,BE-1900,2 to 10,8,None,21/10/2002 0:00,Caused damage,COMMUTAIR,New York,Approach,None,FALSE,FALSE,"WARNING IN ARPT DIRECTORY NOT ON ATIS. LEFT STABILZER DAMAGED. OTHER PARTS OF A/C STRUCK. A/C GROUNDED. BIRDS REPTD AS GEESE, ASSUME CAGO FROM DATE AND LOCATION.",Large,No Cloud,Canada goose,Y,0,750,0,No
215418,Airplane,LIHUE ARPT,< 1000 ft,B-717-200,1,1,None,1/01/2002 0:00,No damage,HAWAIIAN AIR,Hawaii,Landing Roll,None,FALSE,FALSE,,Small,No Cloud,Spotted dove,Y,0,0,0,No
215419,Airplane,PIEDMONT TRIAD INTL,< 1000 ft,EMB-145,1,1,None,3/06/2002 0:00,No damage,MESA AIRLINES,North Carolina,Landing Roll,None,FALSE,FALSE,PILOT RETPD HITTING BIRD. HIT RT OTBD FLAP. NO DMG,Small,No Cloud,Killdeer,N,0,0,0,No
215428,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,MD-82,1,1,None,24/10/2002 0:00,No damage,AMERICAN AIRLINES,New Jersey,Approach,None,FALSE,FALSE,NO DMG.,Small,Overcast,Unknown bird - small,N,0,400,0,No
215434,Airplane,HOUSTON-HOBBY,> 1000 ft,B-737-200,2 to 10,10,None,12/09/2002 0:00,Caused damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,HIT SEVERAL BIRDS. REPTD DMG TO TAIL AND VERT STABIL AFTER LDG IN  CPR. PHOTOS OF DMG WITH REPT,Medium,Overcast,Unknown bird - medium,N,0,"8,000",0,Yes
215435,Airplane,SPIRIT OF ST LOUIS,> 1000 ft,C-172,2 to 10,9,None,19/10/2002 0:00,No damage,PRIVATELY OWNED,Missouri,Approach,None,FALSE,FALSE,"HEARD STRIKE BUT DID NOT SEE BIRDS. BLOOD, SKIN AND FEATHERS ON RT WING AND STRUT. NO DMG.",Small,No Cloud,Unknown bird - small,N,0,"2,300",0,No
215447,Airplane,LOGAN INTL,< 1000 ft,DORNIER 328,11 to 100,84,Precautionary Landing,6/08/2002 0:00,No damage,ATLANTIC COAST AIRLINES,Massachusetts,Climb,None,TRUE,FALSE,"HIT NUMEROUS BIRDS ON DEPTR. A/C RETD TO LAND W/O INCIDENT. NO REPTD, DMG. REMAINS OF 22 JUVENILE STARLINGS, 4 JUVENILE COWBIRDS, 1 JUV KILLDEER RECOVERED. BIRD ID'S BY WS BIOL. ANALYSIS OF STARLING GIZZARDS FOUND MOSTLY BEETLES, GRASSHOPPERS AND CATERPIL",Small,Some Cloud,European starling,Y,0,20,0,No
215449,Airplane,RIVERTON REGIONAL,< 1000 ft,BE-1900,1,1,None,29/09/2002 0:00,No damage,GREAT LAKES AIRLINES,Wyoming,Climb,None,FALSE,FALSE,L INBD WING. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,5,0,No
215453,Airplane,VALLEY INTL,< 1000 ft,B-737-200,1,1,None,3/11/2002 0:00,No damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,0,50,0,Yes
215454,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,A-320,1,1,None,26/04/2002 0:00,No damage,US AIRWAYS*,DC,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,Y,0,200,0,No
215456,Airplane,BOB HOPE ARPT,> 1000 ft,B-737-300,1,1,None,28/10/2002 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,NO DMG.,Medium,No Cloud,Unknown bird - medium,N,0,"1,200",0,Yes
215467,Airplane,JOHN F KENNEDY MEMORIAL,< 1000 ft,CITATION II,1,1,Other,8/06/2002 0:00,Caused damage,BUSINESS,Wisconsin,Landing Roll,None,FALSE,FALSE,"CREW NOTIFIED OF DEER ON FIELD. ARPT MGR CHASED DEER FROM ACTIVE RWY. ON ROLL-OUT 2ND DEER RAN FROM WEST WOOD INE ONTO THE RWY. PILOT SWERVED TO AVOID DEER. DEER HIT JUST BELOW PILOT WINDOW, SCRAPED AGAINST STATIC PORTS AND HIT L WING ROOT FAIRING. FERRY",Large,Some Cloud,White-tailed deer,Y,"158,467",0,0,No
215469,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-717-200,1,1,None,18/10/2002 0:00,No damage,HAWAIIAN AIR,Hawaii,Landing Roll,None,TRUE,FALSE,REPTD STRIKE TO TWR. NO DMG. HIT WINDSHLD.,Small,Some Cloud,Zebra dove,N,0,0,0,No
215472,Airplane,ONTARIO INTL ARPT,< 1000 ft,MD-80,1,1,None,22/03/2002 0:00,No damage,AMERICAN AIRLINES,California,Climb,None,TRUE,FALSE,PILOT REPTD A BIRD STRIKE DURING T/O. A/C CONTD TO DFW W/O ANY PROBLME. OPS FOUND REMAINS OF UNKNOWN TYPE OF BIRDS. POSSIBLY A STARLING.,Small,Some Cloud,Unknown bird - small,N,0,50,0,No
215477,Airplane,LIHUE ARPT,< 1000 ft,B-717-200,1,1,None,13/10/2002 0:00,No damage,HAWAIIAN AIR,Hawaii,Landing Roll,None,FALSE,FALSE,"POSSIBLE BIRDSTRIKE. NO IMPACT AREAS OR DMG NOTED. NO CARCASS FOUND. # BIRDS STRUCK NOT REPTD, ASSUME 1.",Medium,Some Cloud,Unknown bird - medium,Y,0,0,0,No
215482,Airplane,MOLOKAI ARPT,< 1000 ft,DHC8 DASH 8,1,1,None,5/03/2003 0:00,No damage,ISLAND AIR,Hawaii,Climb,None,FALSE,FALSE,NO DMG.,Medium,No Cloud,Unknown bird - medium,N,0,300,0,No
215484,Airplane,LOGAN INTL,< 1000 ft,B-767-200,2 to 10,2,Precautionary Landing,21/08/2002 0:00,Caused damage,UNITED AIRLINES,Massachusetts,Take-off run,None,TRUE,FALSE,"REMAINS FOUND ON RWY. 1 WHOLE AND 1 PARTIAL BIRD. 5 BIRDS SEEN ON CENTERLINE, AT LEAST 4 STRUCK, AT LEAST 2 INGESTED, 1 IN EACH ENG. COMPRESSION STALL, FLAMES SEEN BY TWR. ENG RAN OK AFTER STALL. OVER TEMP WARNING IN #1 ENG. OVERWT LANDING. CANCELLED FLT.",Small,No Cloud,Whimbrel,Y,0,0,0,Yes
215486,Airplane,LAMBERT-ST LOUIS INTL,> 1000 ft,MD-83,1,1,None,3/09/2002 0:00,No damage,TRANS WORLD AIRLINES,Missouri,Approach,None,FALSE,FALSE,1 SML BIRD SEEN DIVING OUT OF OUR WAY. BIRD HIT LWR PART OF RADOME. IMPACT HEARD. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,"2,000",0,No
215487,Airplane,PHILADELPHIA INTL,< 1000 ft,DORNIER 328,1,1,None,12/08/2002 0:00,No damage,PSA AIRLINES,Pennsylvania,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,700,0,No
215492,Airplane,GERALD R FORD INTL,< 1000 ft,CITATION X,2 to 10,3,Precautionary Landing,8/08/2002 0:00,No damage,BUSINESS,Michigan,Climb,None,FALSE,FALSE,,Small,No Cloud,Mourning dove,Y,0,20,0,No
215499,Airplane,LOGAN INTL,< 1000 ft,A-319,1,1,None,10/11/2002 0:00,No damage,AIR CANADA,Massachusetts,Landing Roll,None,TRUE,FALSE,PICKED UP 1 SPARROW TYPE BIRD.,Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
215501,Airplane,LOS ANGELES INTL,< 1000 ft,EMB-120,1,1,None,5/05/2003 0:00,No damage,SKYWEST AIRLINES,California,Landing Roll,None,FALSE,FALSE,,Medium,Some Cloud,Western gull,Y,0,0,0,No
215503,Airplane,JOHN F KENNEDY INTL,< 1000 ft,B-777-200,2 to 10,10,None,22/12/2002 0:00,No damage,AMERICAN AIRLINES,New York,Take-off run,None,TRUE,FALSE,"PILOT REPTD STRIKING BIRDS PRIOR TO 8,000 FT TO GO DISTANCE MARKER. OPS FOUND 3 HORNED LARKS. NO DMG. FLT CONTD.",Small,Overcast,Horned lark,Y,0,0,0,No
215505,Airplane,AUSTIN-BERGSTROM INTL,> 1000 ft,B-737-700,1,1,None,23/02/2003 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,NO APPARENT DMG. JUST  LOT OF BLOOD AND SOME WHITE FEATHERS ON LWR RT EDGE OF F/O'S FRONT WINDSCREEN. NOT SURE OF SPECIES WOULD GUESS A VULTURE. 5 NM NE OF ARPT,Large,No Cloud,Unknown bird - large,N,0,"1,500",0,Yes
215513,Airplane,LA ROMANA INTL,< 1000 ft,B-737-800,1,1,None,3/06/2002 0:00,No damage,AMERICAN AIRLINES,N/A,Climb,None,FALSE,FALSE,SPARROW OR STARLING,Small,Some Cloud,Unknown bird - small,N,0,40,0,Yes
215519,Airplane,CHICAGO O'HARE INTL ARPT,> 1000 ft,MD-11,1,1,None,11/11/2001 0:00,No damage,FEDEX EXPRESS,Illinois,Approach,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,0,"2,500",0,No
215525,Airplane,LAMBERT-ST LOUIS INTL,> 1000 ft,B-737-300,1,1,None,11/08/2002 0:00,No damage,BUSINESS,Missouri,Approach,None,FALSE,FALSE,"HIT BIRD ON FINAL. INSPN. NO DMG. (DATA ENTRY NOTE: CAPT LISTED SELF AS OPERATOR, AIRLINE UNKN)",Small,Overcast,Unknown bird - small,Y,0,"5,400",0,Yes
215528,Airplane,MIDLAND INTL,> 1000 ft,ATR-72,1,1,None,4/10/2001 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Climb,None,FALSE,FALSE,BLACK FEATHERS AND BLOOD ON F/O WINDSHLD.,Medium,Some Cloud,Unknown bird - medium,N,0,"4,500",0,No
215530,Airplane,UNIV OF ILLINOIS -WILLARD ARPT,< 1000 ft,EMB-145,1,1,None,24/07/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,Illinois,Climb,None,FALSE,FALSE,FLEW THRU A FLOCK. NO STRIKES NOTED. POST FLT REVEALED REMAINS ON ENGINE INLET.,Small,No Cloud,Unknown bird - small,N,0,20,0,No
215532,Airplane,ATLANTA INTL,< 1000 ft,B-767-300,1,1,None,21/04/2003 0:00,No damage,DELTA AIR LINES,Georgia,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"1,000",0,Yes
215533,Airplane,CLARK COUNTY REGIONAL ARPT (IN),< 1000 ft,PA-28,1,1,Other,27/07/2001 0:00,Caused damage,PRIVATELY OWNED,Indiana,Landing Roll,None,FALSE,FALSE,"MAJOR STRUCTURAL DMG - WING SPAR AND LDG GEAR. NO INJURIES. DEER KILLED INSTANTLY. NUMEROUS WILDLIFE NOTED ON FIELD AFTER INCIDENT, COYOTES AND DEER. INSTRUCTOR AND ""STUDENT"" PILOT (CERTIFIED PVT PILOT SINCE 1985). A/C OUT OF SERVICE 4 MOS.",Large,No Cloud,White-tailed deer,N,"33,842",0,0,No
215536,Airplane,CENTENNIAL ARPT,< 1000 ft,C-650,1,1,None,5/03/2003 0:00,Caused damage,FLIGHT OPTIONS,Colorado,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,"2,223",150,0,No
215539,Airplane,DETROIT METRO WAYNE COUNTY ARPT,> 1000 ft,B-737-800,1,1,None,8/08/2002 0:00,No damage,AMERICAN AIRLINES,Michigan,Climb,None,FALSE,FALSE,MAYBE GOOSE. NO DMG.,Medium,No Cloud,Unknown bird - medium,N,0,"10,500",0,Yes
215540,Airplane,VAN NUYS ARPT,< 1000 ft,DA-50 FALCON,1,1,None,9/06/2002 0:00,Caused damage,BUSINESS,California,Take-off run,None,FALSE,FALSE,OCCURRED AT ROTATION POINT PAST V1,Medium,Some Cloud,Unknown bird - medium,N,"19,016",0,0,No
215542,Airplane,MINETA SAN JOSE INTL,< 1000 ft,MD-82,1,1,None,20/07/2002 0:00,No damage,AMERICAN AIRLINES,California,Landing Roll,None,FALSE,FALSE,NO DMG NOTED.,Small,No Cloud,Unknown bird - small,N,0,0,0,No
215552,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,MD-80,1,1,None,21/10/2002 0:00,No damage,AMERICAN AIRLINES,DC,Approach,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,Y,0,"1,000",0,No
215554,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,B-737-400,1,1,None,13/07/2002 0:00,No damage,US AIRWAYS*,North Carolina,Approach,None,FALSE,FALSE,NO DMG. CAPT'S WINDSHLD CLEANED.,Small,No Cloud,Unknown bird - small,N,0,200,0,Yes
215559,Airplane,CORPUS CHRISTI INTL ARPT,> 1000 ft,EMB-145,1,1,None,13/08/2003 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Approach,None,FALSE,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,N,0,"1,800",0,No
215561,Airplane,TUPELO MUNICIPAL,< 1000 ft,HAWKER 800,1,1,None,20/09/2001 0:00,No damage,BUSINESS,Mississippi,Landing Roll,None,FALSE,FALSE,,Small,No Cloud,European starling,N,0,0,0,No
215563,Airplane,JOHN WAYNE AIRPORT,< 1000 ft,B-757-200,1,1,None,20/06/2003 0:00,No damage,UNITED AIRLINES,California,Landing Roll,None,TRUE,FALSE,HIT LWR FUSELAGE OR LDG GEAR AREA. ARPT FOUND OWLN ON RWY AND IT SURVIVED ANS WAS GIVEN TO ANIMAL CONTROL. NO DMG.,Small,Overcast,Barn owl,N,0,0,0,Yes
215565,Airplane,JACKSONVILLE INTL,> 1000 ft,CL-RJ100/200,1,1,None,11/10/2002 0:00,No damage,COMAIR AIRLINES,Florida,Approach,None,FALSE,FALSE,PILOT REPTD NO DMG.,Small,No Cloud,Unknown bird - small,Y,0,"1,500",0,No
215568,Airplane,NASHVILLE INTL,< 1000 ft,B-737-300,1,1,None,19/07/2002 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Take-off run,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,Y,0,0,0,Yes
215569,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,B-737-800,2 to 10,10,None,6/11/2002 0:00,No damage,DELTA AIR LINES,DC,Approach,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,Y,0,100,0,Yes
215574,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-300,1,1,None,29/05/2002 0:00,No damage,SOUTHWEST AIRLINES,Maryland,Climb,None,FALSE,FALSE,ATIS WARNING,Small,No Cloud,Unknown bird - small,Y,0,"3,700",0,Yes
215583,Airplane,TWEED-NEW HAVEN ARPT,< 1000 ft,PA-28,1,1,None,25/05/2002 0:00,No damage,BUSINESS,Connecticut,Approach,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,0,800,0,No
215584,Airplane,NEW CASTLE COUNTY,< 1000 ft,BA-125-800,1,1,Aborted Take-off,8/04/2002 0:00,No damage,BUSINESS,Delaware,Take-off run,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
215588,Airplane,JOHN F KENNEDY INTL,< 1000 ft,EMB-135,1,1,None,25/08/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,New York,Landing Roll,None,TRUE,FALSE,F/O REPTD SEEING PEREGRINE HOLDING A STARLING BY THE THROAT BEFORE IT WAS STRUCK BY A/C. PEREGRINE ROSE UP TO AVOID THE A/C BUT WAS STRUCK BY THE FUSELAGE. ID BY WILDLF BIOL.  BIRD WAS AN IMMATURE. BAND # 220642213.,Medium,No Cloud,Peregrine falcon,Y,0,0,0,No
215589,Airplane,METRO OAKLAND INTL,< 1000 ft,B-737-300,1,1,None,6/11/2002 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,BIRD HIT NOSE BELOW CAPT'S FWD WINDSCREEN. NO DMG.,Medium,No Cloud,Unknown bird - medium,N,0,150,0,Yes
215600,Airplane,GERALD R FORD INTL,< 1000 ft,SAAB-340,1,1,None,9/09/2002 0:00,No damage,ATA AIRLINES,Michigan,Landing Roll,None,TRUE,FALSE,,Large,No Cloud,Virginia opossum,N,0,0,0,No
215619,Airplane,LUIS MUNOZ MARIN INTL -SAN JUAN,< 1000 ft,ATR-72,1,1,None,8/06/2003 0:00,No damage,AMERICAN EAGLE AIRLINES,Puerto Rico,Landing Roll,None,TRUE,FALSE,NO DMG REPTD TO TWR IMMEDIATELY. SML GRAY AND WHITE BIRD FOUND ON CENTERLINE.,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
215623,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-757-200,2 to 10,9,None,12/09/2002 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,NO DMG.,Small,Some Cloud,Rock pigeon,Y,0,0,0,Yes
215626,Airplane,ATLANTA INTL,> 1000 ft,MD-88,1,1,None,17/09/2002 0:00,No damage,DELTA AIR LINES,Georgia,Approach,None,FALSE,FALSE,1 BIRD HIT CENTER WINDSCREEN. NO DMG REPTD BY MX.,Small,Overcast,Unknown bird - small,N,0,"3,500",0,No
