Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
312335,Airplane,MORGANTOWN MUNICIPAL ARPT,< 1000 ft,SAAB-340,1,1,None,19/05/2011 0:00,No damage,COLGAN AIRWAYS,West Virginia,Take-off run,None,FALSE,FALSE,LT WING.,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
312337,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-717-200,2 to 10,6,None,19/05/2011 0:00,No damage,HAWAIIAN AIR,Hawaii,Approach,None,FALSE,FALSE,LANDING FLARE 4 SUSPECTED MYNAH BIRDS CROSSED FLT PATH. ONE STRIKING LT MAIN GEAR AND ONE STRIKING LT WING L/E.,Small,No Cloud,Common myna,Y,0,5,0,No
312340,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,CL-RJ100/200,1,1,None,19/05/2011 0:00,No damage,PINNACLE,Michigan,Landing Roll,None,FALSE,FALSE,NO REMAINS FOUND ON RWY. REMAINS FOUND ON A/C CLEANED OFF BY DAL MX PRIOR TO OBTAINING A SAMPLE FOR ID.,Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
312342,Airplane,LOS ANGELES INTL,> 1000 ft,B-737-300,1,1,None,19/05/2011 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,NO DMG REPTD ON WINDSHIELD. MX DID NOT COLLECT SAMPLE FOR ID.,Small,No Cloud,Unknown bird - small,N,0,"2,500",0,Yes
312350,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,None,20/05/2011 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,Y,0,0,0,No
312353,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,A-319,1,1,None,20/05/2011 0:00,No damage,DELTA AIR LINES,Michigan,Take-off run,Fog,TRUE,FALSE,ONE BARN SWALLOW REMVD FROM RWY 3L JUST S OF RWY 9L. NO DMG REPTD TO A/C AND CONT TO DEST.,Small,Overcast,Barn swallow,Y,0,0,0,No
312360,Airplane,MINNEAPOLIS-ST PAUL INTL,> 1000 ft,CL-RJ900,1,1,None,20/05/2011 0:00,No damage,SKYWEST AIRLINES,Minnesota,Approach,None,FALSE,FALSE,NO DMG. NORMAL APRCH AND LANDING. LOCATION REPTD AS APPROX 7NM FROM LANDING. PERPAPS SPARROW.  ATIS WARNING.,Small,Overcast,Unknown bird - small,Y,0,"2,500",0,No
312361,Airplane,SAN DIEGO INTL,< 1000 ft,B-737-700,1,1,None,20/05/2011 0:00,No damage,SOUTHWEST AIRLINES,California,Landing Roll,None,FALSE,FALSE,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",Small,Some Cloud,Unknown bird - small,N,0,0,0,Yes
312374,Airplane,SHERIDAN COUNTY ARPT,< 1000 ft,BE-1900,1,1,None,21/05/2011 0:00,No damage,GREAT LAKES AIRLINES,Wyoming,Take-off run,Rain,FALSE,FALSE,STRUCK WINDSCREEN. NO DMG. BIRD REPTD AS BLACK IN COLOR.,Small,Overcast,Unknown bird - small,N,0,0,0,No
312377,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,CL-RJ100/200,1,1,None,21/05/2011 0:00,No damage,SKYWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,50,0,No
312379,Airplane,RENO TAHOE INTL,< 1000 ft,B-737-700,1,1,None,21/05/2011 0:00,Caused damage,SOUTHWEST AIRLINES,Nevada,Approach,None,FALSE,FALSE,COSMETIC DMG TO RADOME.,Small,Some Cloud,Unknown bird - small,Y,0,200,0,Yes
312380,Airplane,SAN DIEGO INTL,> 1000 ft,B-737-700,1,1,None,21/05/2011 0:00,No damage,SOUTHWEST AIRLINES,California,Descent,None,TRUE,FALSE,NO DMG OR INJURY. LOCATION REPTD AS 30NM FROM RWY.,Medium,Some Cloud,Unknown bird - medium,N,0,"9,500",0,Yes
312381,Airplane,PHILADELPHIA INTL,< 1000 ft,A-319,1,1,None,21/05/2011 0:00,No damage,UNITED AIRLINES,Pennsylvania,Climb,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,50,0,No
312387,Airplane,LAGUARDIA NY,> 1000 ft,MD-82,2 to 10,8,None,22/05/2011 0:00,No damage,AMERICAN AIRLINES,New York,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. CAPT STATED HE SAW SEVERAL LARGE BIRDS AND STRUCK SEVERAL BIRDS. NO VISIBLE DMG TO A/C. A/C MX WILL FURTHER INSPECT AND ADVISE IF DMG. FEATHERS AND SNARGE TAKEN FROM A/C AND SENT TO S.I. FOR ID.,Small,Some Cloud,Semipalmated sandpiper,Y,0,"4,000",0,No
312388,Airplane,GENERAL MITCHELL INTL,< 1000 ft,MD-83,1,1,None,22/05/2011 0:00,No damage,AMERICAN AIRLINES,Wisconsin,Climb,Fog,FALSE,FALSE,A/C REG REPTD AS N202AA (NOT VALID).,Small,No Cloud,European starling,Y,0,200,0,No
312389,Airplane,TAMPA INTL,> 1000 ft,MD-83,1,1,None,22/05/2011 0:00,No damage,AMERICAN AIRLINES,Florida,Approach,None,FALSE,FALSE,ONE BIRD SEEN CLOSE TO F/O SIDE. LOOKED LIKE A LARGE GULL. SUSPECTED IMPACT TO FUSELAGE VIA PAX REPT. FINAL APRCH.,Medium,Some Cloud,Unknown bird - medium,N,0,"1,500",0,No
312394,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,CRJ-440,1,1,None,22/05/2011 0:00,No damage,PINNACLE,Michigan,Landing Roll,None,FALSE,FALSE,"GRND MX REMVD STRIKE DEBRIS AND DISPOSED TO TOWELS PRIOR TO INSPECTORS ARRIVAL. CARCASS NOT FOUND DURING RWY INSPN. PILOTS STATED IT WAS A SMALL SPARROW TYPE BIRD, BUT NOT 100% SURE OF SPECIES.",Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
312396,Airplane,ALBANY INTL,> 1000 ft,B-737-700,1,1,Other,22/05/2011 0:00,No damage,SOUTHWEST AIRLINES,New York,Approach,None,FALSE,FALSE,STRIKE OCCURRED ABOVE AN UNDERCAST RIGHT AT TOPS OF STRATIFORM CLOUDS. CAPT WINDSHIELD PARTIALLY OBSCURRED BY REMAINS. NO ENG ABNORMALITIES AND NO ODORS.,Medium,Overcast,Unknown bird - medium,N,0,"2,200",0,Yes
312397,Airplane,SALT LAKE CITY INTL,< 1000 ft,B-737-300,1,1,None,22/05/2011 0:00,No damage,SOUTHWEST AIRLINES,Utah,Approach,Rain,FALSE,FALSE,NO DMG. LOCATION REPTD AS 1NM.,Medium,Some Cloud,Unknown bird - medium,N,0,"1,000",0,Yes
312398,Airplane,ALBUQUERQUE INTL,> 1000 ft,B-737-700,1,1,None,22/05/2011 0:00,No damage,SOUTHWEST AIRLINES,New Mexico,Approach,None,FALSE,FALSE,LOCATION REPTD AS 10 SW KABQ.,Small,No Cloud,Unknown bird - small,N,0,"4,000",0,Yes
312399,Airplane,LORAIN COUNTY REGIONAL ARPT,> 1000 ft,FLIGHT DESIGN CTSW,1,1,Precautionary Landing,22/05/2011 0:00,No damage,BUSINESS,Ohio,Approach,None,FALSE,FALSE,LOCATION REPTD AS 2.5 MILES FROM RWY 25.,Small,No Cloud,Unknown bird - small,N,0,"2,400",0,No
312400,Airplane,SAN ANTONIO INTL,< 1000 ft,MD-82,1,1,None,23/05/2011 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,"""RESIDUE"" ON LT EYEBROW WINDOW. BOTH COPILOT, PILOT AT CONTROLS AND CAPT DUCKED AS THE BIRD LOUDLY ""SMACKED"" THE A/C.",Small,No Cloud,Rock pigeon,N,150,500,0,No
312405,Airplane,FOWLER ARPT,< 1000 ft,DA-20 FALCON,1,1,None,23/05/2011 0:00,No damage,BUSINESS,Colorado,Climb,None,FALSE,FALSE,NO DMG.REMAINS WERE FOUND.,Small,No Cloud,Horned lark,N,0,50,0,No
312406,Airplane,PUEBLO MEMORIAL ARPT,< 1000 ft,DA-20 FALCON,1,1,None,23/05/2011 0:00,No damage,BUSINESS,Colorado,Climb,None,TRUE,FALSE,PILOT ONLY HEARD IMPACT. DID NOT SEE BIRDSTRIKE AND THERE WERE NO MARKS ON A/C. AIRFLD PERSONNEL FOUND BIRD ON RWY. BIRD REPTD AS LARK AND MEADOWLARK. HORNED LARK WAS FOUND.,Small,No Cloud,Horned lark,N,0,300,0,No
312410,Airplane,PHILADELPHIA INTL,< 1000 ft,EMB-170,1,1,None,23/05/2011 0:00,No damage,REPUBLIC AIRLINES,Pennsylvania,Approach,None,FALSE,FALSE,NO KNOWN DMG.,Small,Overcast,Unknown bird - small,Y,0,100,0,No
312418,Airplane,LOGAN INTL,< 1000 ft,A-319,2 to 10,6,None,24/05/2011 0:00,No damage,DELTA AIR LINES,Massachusetts,Landing Roll,None,FALSE,FALSE,"PILOT ON ROLLOUT RWY 27 TURNING OFF TWY E, HEARD TWO LOUD BANGS UNDER NOSE. SAW TWO BIRDS FROM WATER SIDE. LOGAN OPS, PILOT AND MX CREW CKD A/C, NOTHING FOUND. OPS FOUND NOTHING ON FIELD.",Small,No Cloud,Unknown bird - small,Y,0,0,0,No
312421,Airplane,SALT LAKE CITY INTL,< 1000 ft,B-737-800,1,1,None,24/05/2011 0:00,No damage,DELTA AIR LINES,Utah,Landing Roll,Rain,TRUE,FALSE,,Small,Overcast,Cliff swallow,Y,0,0,0,Yes
312424,Airplane,SAN ANTONIO INTL,< 1000 ft,RAYTHEON 390,1,1,None,24/05/2011 0:00,No damage,FLIGHT OPTIONS,Texas,Approach,None,TRUE,FALSE,"NO DMG REPTD. NOTE: PER FAA RECORDS, N952FL IS RESERVED UNDER FLIGHT OPTIONS LLC.",Small,Overcast,Unknown bird - small,Y,0,100,0,No
312425,Airplane,LAGUARDIA NY,> 1000 ft,A-319,2 to 10,4,None,24/05/2011 0:00,No damage,FRONTIER AIRLINES,New York,Approach,None,FALSE,FALSE,NO DMG. BLOOD ON F/O SIDE OF NOSE. NORMAL ENG PARAMETERS.,Small,Overcast,Unknown bird - small,N,0,"2,000",0,No
312426,Airplane,LEHIGH VALLEY INTL,< 1000 ft,CL-RJ100/200,1,1,None,24/05/2011 0:00,No damage,PINNACLE,Pennsylvania,Take-off run,None,TRUE,FALSE,,Medium,Some Cloud,Ring-billed gull,Y,0,0,0,No
312428,Airplane,LINCOLN MUNICIPAL,< 1000 ft,CL-RJ100/200,1,1,None,24/05/2011 0:00,No damage,SKYWEST AIRLINES,Nebraska,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,American kestrel,N,0,0,0,No
312431,Airplane,LOGAN INTL,< 1000 ft,A-320,1,1,None,24/05/2011 0:00,No damage,SPIRIT AIRLINES,Massachusetts,Landing Roll,None,FALSE,FALSE,PILOT REPTD STRIKING BIRD ON L/R. BIRD STRUCK PILOTS SIDE WINDOW. NO DMG REPTD. NO SAMPLE TAKEN.,Small,No Cloud,Unknown bird - small,Y,0,0,0,No
312432,Airplane,GREATER ROCKFORD,> 1000 ft,A-300,1,1,None,24/05/2011 0:00,No damage,UPS AIRLINES,Illinois,Approach,None,FALSE,FALSE,UNKNOWN  BIRD FLASHED OVER LANDING LIGHT.,Small,No Cloud,Unknown bird - small,N,0,"2,000",0,No
312433,Airplane,ROGERS MUNICIPAL ARPT-CARTER FIELD,< 1000 ft,MU-300,2 to 10,9,None,25/05/2011 0:00,No damage,BUSINESS,Arkansas,Approach,None,FALSE,FALSE,NO DMG.,Small,Overcast,Unknown bird - small,N,0,2,0,No
312434,Airplane,COLORADO SPRINGS MUNICIPAL,< 1000 ft,CL-RJ100/200,1,1,None,25/05/2011 0:00,No damage,SKYWEST AIRLINES,Colorado,Approach,None,FALSE,FALSE,LOCATION REPTD AS 3NM S KCOS.,Small,No Cloud,Unknown bird - small,N,0,"1,000",0,No
312435,Airplane,DES MOINES INTL,< 1000 ft,CL-RJ100/200,1,1,None,25/05/2011 0:00,No damage,SKYWEST AIRLINES,Iowa,Landing Roll,Fog,TRUE,FALSE,PILOT REPTD NO DMG.,Small,Overcast,Barn swallow,Y,0,0,0,No
312436,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,B-777-200,1,1,None,25/05/2011 0:00,No damage,UNITED AIRLINES,DC,Landing Roll,None,TRUE,FALSE,OPS RESPONDED TO REPT FROM ATC (PILOT REPTD). OPS RECVRD ONE JUV STARLING FROM RWY. ID BY USDA. OPS REPTS NO DMG.,Small,Some Cloud,European starling,Y,0,0,0,No
312437,Airplane,BRADLEY INTL,< 1000 ft,A-319,1,1,None,25/05/2011 0:00,No damage,US AIRWAYS,Connecticut,Climb,None,TRUE,TRUE,ID BY SMITHSONIAN. REPTD BY CREW. FOUND REMAINS ON RWY 33.,Small,No Cloud,Rock pigeon,N,0,800,0,No
312441,Airplane,BALTIMORE WASH INTL,< 1000 ft,MD-82,1,1,None,26/05/2011 0:00,No damage,AMERICAN AIRLINES,Maryland,Climb,None,FALSE,FALSE,"JUST AFTER L/O, STRUCK A BIRD ON LOWER RT SIDE OF NOSE. ALL ENG INDICATIONS NORMAL. MX INSPECTED A/C AFTER ARRIVAL KDFW. NO DMG.",Small,Some Cloud,Unknown bird - small,N,0,50,0,No
312442,Airplane,RALEIGH-DURHAM INTL,< 1000 ft,MD-82,1,1,None,26/05/2011 0:00,No damage,AMERICAN AIRLINES,North Carolina,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
312443,Airplane,LAGUARDIA NY,> 1000 ft,B-757-200,2 to 10,4,None,26/05/2011 0:00,No damage,AMERICAN AIRLINES,New York,Climb,None,FALSE,FALSE,"LOCATION RETPD AS 5NM NE CRI VOR. (DATA ENTRY NOTE: ALT REPTD AS 4,000 AND 5,000, TOOK AVG)",Small,No Cloud,Unknown bird - small,N,0,"4,500",0,Yes
312445,Airplane,PONCA CITY MUNICIPAL ARPT,> 1000 ft,CITATION X,1,1,None,26/05/2011 0:00,Caused damage,BUSINESS,Oklahoma,Climb,None,FALSE,FALSE,SLIGHT DMG TO INBOARD EDGE OF RT HAND WING L/E.,Medium,No Cloud,Unknown bird - medium,N,0,"1,200",0,No
312447,Airplane,JOHN F KENNEDY INTL,< 1000 ft,A-319,1,1,None,26/05/2011 0:00,No damage,JETBLUE AIRWAYS,New York,Approach,Fog,FALSE,FALSE,,Medium,Overcast,Unknown bird - medium,N,0,100,0,No
312450,Airplane,TETERBORO AIRPORT,< 1000 ft,GULFSTRM 200,1,1,None,26/05/2011 0:00,No damage,BUSINESS,New Jersey,Landing Roll,None,TRUE,TRUE,ID BY SMITHSONIAN. RWY 1/19 AT TWY E. NO WILDLF SEEN ON RWY. BLOOD SEEN ABOUT COPILOTS WINDSCREEN. SNARGE SAMPLE TAKEN AND SENT TO S.I. FOR ID.,Small,No Cloud,House sparrow,Y,0,0,0,No
312452,Airplane,SACRAMENTO INTL,> 1000 ft,B-737-300,1,1,None,26/05/2011 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE, NO DMG. LOCATION REPTD AS 12 MILES S KSMF.,Medium,No Cloud,Unknown bird - medium,N,0,"3,000",0,Yes
312453,Airplane,DENVER INTL AIRPORT,< 1000 ft,B-737-700,1,1,Other,26/05/2011 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Approach,None,FALSE,FALSE,,Large,No Cloud,Unknown bird - large,N,0,200,0,Yes
312459,Airplane,UNIVERSITY PARK ARPT,< 1000 ft,CL-RJ100/200,1,1,None,27/05/2011 0:00,No damage,AIR WISCONSIN AIRLINES,Pennsylvania,Take-off run,None,TRUE,FALSE,,Small,Some Cloud,European starling,N,0,0,0,No
312460,Airplane,WICHITA MID-CONTINENT ARPT,< 1000 ft,MD-87,1,1,None,27/05/2011 0:00,Caused damage,ALLEGIANT AIR,Kansas,Approach,None,FALSE,FALSE,BLOOD STAINS FOUND IN LANDING LIGHT SOCKET LT WING.,Medium,No Cloud,Unknown bird - medium,N,0,"1,000",0,No
312462,Airplane,JOHN F KENNEDY INTL,< 1000 ft,B-757-200,1,1,None,27/05/2011 0:00,No damage,AMERICAN AIRLINES,New York,Climb,None,FALSE,FALSE,ROTATION. NO DMG. BIRD REPTD AS SPARROW-LIKE.,Small,No Cloud,Unknown bird - small,Y,0,10,0,Yes
312463,Airplane,LAMBERT-ST LOUIS INTL,> 1000 ft,MD-83,1,1,None,27/05/2011 0:00,No damage,AMERICAN AIRLINES,Missouri,Climb,None,FALSE,FALSE,LOCATION REPTD AS 1/2 MILE OFF RWY 12R.,Small,Some Cloud,Unknown bird - small,Y,0,"1,400",0,No
312464,Airplane,FORT WAYNE INTL,< 1000 ft,EMB-135,1,1,None,27/05/2011 0:00,No damage,AMERICAN EAGLE AIRLINES,Indiana,Take-off run,None,FALSE,FALSE,NO DMG. JUST BIRD RESIDUE.,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
312466,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,EMB-135,1,1,None,27/05/2011 0:00,No damage,CHAUTAUQUA AIRLINES,Kentucky,Take-off run,None,FALSE,FALSE,"AFTER L/O, A/C REPTD BIRDSTRIKE AT ROTATION. IMPACT OCCURRED TO LT SIDE OF NOSE WITH NO IMPACT TO FLT. A/C CALLED BACK LATER TO REPT TWO BIRDS SEEN BUT THEY THOUGHT THEY HIT ONE BIRD. RWY CK FOUND ONE CARCASS.",Small,Overcast,Unknown bird - small,N,0,0,0,No
312468,Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,EMB-135,1,1,None,27/05/2011 0:00,No damage,BUSINESS,Texas,Approach,None,TRUE,FALSE,PIGEON STRUCK THE NOSE GEAR OF A/C. PILOT INSPECTED AFTER LANDING AND FOUND NO DMG. RWY 8R/26L INSPECTED AND INTACT PIGEON REMAINS REMVD FROM N SHOULDER AT 5000 FT DRM OF RWY 26L. ADVISED ATCT.,Small,No Cloud,Rock pigeon,Y,0,40,0,No
312472,Airplane,LUIS MUNOZ MARIN INTL -SAN JUAN,< 1000 ft,A-320,1,1,None,27/05/2011 0:00,No damage,JETBLUE AIRWAYS,Puerto Rico,Take-off run,None,FALSE,FALSE,RADOME HIT. NO DMG.,Medium,No Cloud,Unknown bird - medium,Y,0,0,0,No
312478,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,None,27/05/2011 0:00,No damage,US AIRWAYS,North Carolina,Take-off run,None,FALSE,FALSE,,Small,No Cloud,Rock pigeon,N,0,0,0,No
312479,Airplane,PHOENIX SKY HARBOR,< 1000 ft,A-320,1,1,None,27/05/2011 0:00,No damage,US AIRWAYS,Arizona,Take-off run,None,FALSE,FALSE,SMALL BIRD HIT F/O SIDE OF WINDSHIELD.,Small,No Cloud,Unknown bird - small,N,0,0,0,No
312480,Airplane,NW ARKANSAS REGIONAL,< 1000 ft,MD-83,1,1,None,28/05/2011 0:00,No damage,ALLEGIANT AIR,Arkansas,Take-off run,None,TRUE,FALSE,"DURING T/O ROLL, WE NOTICED A SMALL BIRD IN OUT PATH TRYING TO GET OUT OF THE WAY. AT DEST, WE REALIZED WE HIT A BIRD.",Small,Some Cloud,Unknown bird - small,N,0,0,0,No
312483,Airplane,HOUSTON-HOBBY,< 1000 ft,B-737-700,1,1,None,28/05/2011 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,FLARE TO LAND. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,10,0,Yes
312487,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,C-560,1,1,None,29/05/2011 0:00,No damage,CITATIONAIR,Illinois,Landing Roll,Rain,FALSE,FALSE,NO REMAINS FOUND.,Small,Overcast,Unknown bird - small,Y,0,0,0,No
312489,Airplane,MINETA SAN JOSE INTL,< 1000 ft,A-319,1,1,None,31/05/2011 0:00,No damage,VOLARIS,California,Approach,Rain,FALSE,FALSE,VOLARIS FLT CREW REPT STRIKING A SMALL BIRD 50 OFF GRND ON APRCH TO RWY 12R. ARPT OPS DID NOT FIND REMAINS.,Small,Overcast,Unknown bird - small,Y,0,50,0,No
312564,Airplane,MERCEDITA ARPT,< 1000 ft,A-320,1,1,None,13/06/2011 0:00,No damage,JETBLUE AIRWAYS,Puerto Rico,Taxi,None,FALSE,FALSE,"BIRD WENT THRU FAN SECTION, NOT CORE. MX NOTIFIED. LOGBOOK ENTRY MADE.",Small,No Cloud,Unknown bird - small,N,0,0,0,No
312567,Airplane,MINETA SAN JOSE INTL,< 1000 ft,B-737-700,1,1,None,14/06/2011 0:00,No damage,SOUTHWEST AIRLINES,California,Landing Roll,None,FALSE,FALSE,FLOCK OF GULLS SITTING ON RWY. HIT 1. CONTRACT MX WAS CALLED. APPEARED TO BE NO DMG. WE HAD TO LEAVE BEFORE A THOROUGH INSPN WAS MADE. (DATA ENTRY NOTE: FOLLOW UP WITH AIRLINE REVLEAED CORE INGESTION. NO ABNORMAL INDICATIONS. BORESCOPE INSPN REQD WITHIN T,Medium,No Cloud,Gulls,Y,0,0,0,Yes
312572,Airplane,HENDERSON FIELD,< 1000 ft,B-747-400,2 to 10,10,None,16/06/2011 0:00,Caused damage,DELTA AIR LINES,Prince Edward Island,Approach,None,TRUE,FALSE,"WHILE ENRT, PILOTS NOTICED A LRG CRACK IN THE WINDSHLD FORCING THEM TO DISCONTINUE THE FLT. THEY DIVERTED TO MIDWAY ISLAND ARPT. ON APCH THEY HAD A DOUBLE BIRDSTRIKE. JUST PRIOR TO T/D A/C HIT A WHITE TERN OFF THE FUSELAGE. NO DMG FROM THAT BIRD. ONCE PAR",Large,Some Cloud,Laysan albatross,Y,0,20,0,No
312573,Airplane,STEWART INTL AIRPORT,< 1000 ft,B-727-200,1,1,None,16/06/2011 0:00,No damage,FEDEX EXPRESS,New York,Take-off run,None,TRUE,TRUE,ID BY SMITHSONIAN. NO DMG NOTED. CARCASS FOUND N OF 27 CENTERLINE NEAR A4,Small,Some Cloud,Killdeer,N,0,0,0,No
312574,Airplane,JOHN F KENNEDY INTL,< 1000 ft,A-320,1,1,None,16/06/2011 0:00,No damage,JETBLUE AIRWAYS,New York,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. COLLECTED SML SAMPLE OF BLOOD & FEATHERS. BIRDSTRIKE ON LDG FLARE ON 31R. 1 OF 2 SML BIRDS HIT RADOME. NO DMG. WRITEUP IN BOOK. MX NOTIFIED. ARPT REPT SHOWS SML SAMPLE OF BLOOD & FEATHERS COLLECTED. (DATA ENTRY NOTE: TIME REPTD AS 1123,",Small,No Cloud,House sparrow,Y,0,30,0,No
312575,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,B-737-300,1,1,None,16/06/2011 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Landing Roll,None,TRUE,FALSE,BAD ODOR NOTICED. BIRD WAS STANDING ON CENTERLINE OF RWY WHEN WE LANDED. THEN BEGAN TO FLY AND WAS STRUCK BY LWR INTAKE OF #2 ENG AND INGESTED. ALL ENG INDICATIONS WRE NORMAL. INSPN FOUND NO DMG BUT NOTED INGESTION INTO THE CORE REQUIRING BORESCOPE INSPN,Small,Some Cloud,Killdeer,Y,"1,000",0,0,Yes
312577,Airplane,ORLANDO INTL,< 1000 ft,B-737-400,1,1,Engine Shut Down,18/06/2011 0:00,Caused damage,US AIRWAYS,Florida,Take-off run,None,TRUE,FALSE,"STRIKE OCCURRED AT ROTTION.  ALERT II WAS CALLED. #1 ENG FAN BLADES DAMAGED. ENG WAS REPLACED. SOME FAN BLADE DEFORMATION, EGT INCREASED WHICH INDICATES CORE INGESTION SO ENG WAS SHUT DOWN AS A PRECAUTION.",Small,Some Cloud,Cattle egret,N,0,0,0,Yes
312578,Airplane,MINETA SAN JOSE INTL,< 1000 ft,MD-82,1,1,None,19/06/2011 0:00,No damage,AMERICAN AIRLINES,California,Approach,None,TRUE,FALSE,"NO DMG. BIRD HIT F/O WINDOW, TOP LEFT CORNER. REMAINS WERE INTACT.",Small,No Cloud,Blackbirds,Y,0,100,0,No
312579,Airplane,JOHN F KENNEDY INTL,< 1000 ft,B-777-300,1,1,None,22/05/2011 0:00,No damage,EMIRATES,New York,Approach,Fog,TRUE,TRUE,ID OF REMAINS BY SMITHSONIAN CAME FROM WINDSHIELD AND ARE NOT FOUND AT JFK. TEMMINCK'S STINT (CALIDRIS TEMMINCKII). 8 SMALL BIRDS WERE SEEN. PILOT SAID HIE HIT A BIRD ON SHORT FINAL OPS RECOVERED STARLING REMAINS FROM RUNWAY. ASSUME FOREIGN BIRD NOT STRUC,Small,Overcast,European starling,Y,0,100,0,No
312592,Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,A-319,1,1,None,27/05/2011 0:00,No damage,DELTA AIR LINES,Texas,Approach,None,FALSE,FALSE,ATIS WARNING. NO DMG. BIRD HIT LEFT SIDE OF FUSELAGE BELOW CAPT'S SLIDING WINDOW.,Medium,No Cloud,Hawks,Y,0,500,0,No
312594,Airplane,LONG BEACH-DAUGH FLD,< 1000 ft,A-320,1,1,None,1/06/2011 0:00,No damage,JETBLUE AIRWAYS,California,Approach,None,TRUE,FALSE,"PILOT REPTD SEVERAL BIRDS IN FRONT OF A/C AS WE TOUCHED DOWN. REPTD POSSIBLE STRIKE TO LGB GROUND CONTROL. LOGBOOK ENTRY MADE. MX CONFIRMED STRIKE ON LEFT FLAP. NOTIFIED GROUND CONTROL. NO DMG. (ALT REPTD AS 0, 10 AND 20, TOOK AVG)",Small,Some Cloud,Cave swallow,N,0,10,0,No
312597,Airplane,SACRAMENTO INTL,< 1000 ft,A-320,1,1,None,2/06/2011 0:00,No damage,JETBLUE AIRWAYS,California,Climb,None,TRUE,FALSE,"JUST AFTER ROTATION AS MAIN GEAR LIFTED OFF, SML BIRD CAME FROM LEFT AND HIT JUST ABOVE THE WINDSHLD SLIGHTLY LEFT OF CENTER. ADVISED TWR. LOGBOOK ENTRY MADE. NOTIFIED MX. REMAINS FOUND ON RWY BTWN A8 & A10.",Small,Some Cloud,Cliff swallow,Y,0,10,0,No
312598,Airplane,NASHVILLE INTL,< 1000 ft,B-737-300,1,1,Precautionary Landing,2/06/2011 0:00,Caused damage,SOUTHWEST AIRLINES,Tennessee,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 5927. WHOLE FEATHER, MICRO AND DNA LARGE HOLE IN VERTICAL STABILIZER. BIRD HIT JUST ABOVE CAPT'S WINDSHLD, THEN VERT STABILIZER ON THE TAIL. A/C FLEW NORMALLY AND RETURN TO ARPT WAS NORMAL. FLT DEPARTED AGAIN IN 90 MINS.",Large,Some Cloud,Black vulture,Y,0,"1,000",0,Yes
312599,Airplane,TED STEVENS ANCHORAGE INTL,< 1000 ft,B-747-400,1,1,None,3/06/2011 0:00,No damage,CHINA AIRLINES,Alaska,Approach,None,FALSE,FALSE,PILOT REPTD THE BIRDSTRIKE AFTER EXITING THE RWY. NO REPTS OF DMG.,Small,Some Cloud,Unknown bird - small,Y,0,100,0,No
