Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
301422,Airplane,LONG BEACH-DAUGH FLD,< 1000 ft,A-320,1,1,None,25/04/2010 0:00,No damage,JETBLUE AIRWAYS,California,Take-off run,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,0,0,No
300999,Airplane,NASHVILLE INTL,< 1000 ft,B-737-700,1,1,None,25/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Landing Roll,None,FALSE,FALSE,SMALL BIRD ON L/R. SAW ONE BIRD. ONLY INDICATION OF STRIKE WAS A SMELL AFTER LANDING. NO ENG FLUCTATIONS NOTED.,Small,No Cloud,Unknown bird - small,0,0,0,Yes
301149,Airplane,BOB HOPE ARPT,< 1000 ft,B-737-700,1,1,None,25/04/2010 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,"1,000",0,Yes
301148,Airplane,PORTLAND INTL (OR),> 1000 ft,B-737-300,1,1,None,25/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Oregon,Approach,None,FALSE,FALSE,BIRD IMPACT ON CAPT WIDNOW. 12 NM SW OF ARPT.,Medium,No Cloud,Unknown bird - medium,0,"3,000",0,Yes
301150,Airplane,PORT COLUMBUS INTL,> 1000 ft,B-737-700,1,1,None,25/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Ohio,Approach,Rain,FALSE,FALSE,NO DMG.,Small,Overcast,Unknown bird - small,0,"2,000",0,Yes
300982,Airplane,HARRISBURG INTL,< 1000 ft,CL-RJ100/200,1,1,None,25/04/2010 0:00,No damage,ATLANTIC SOUTHEAST,Pennsylvania,Climb,None,TRUE,FALSE,NO DMG.,Small,No Cloud,Barn swallow,0,100,0,No
301421,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,DC-9-50,1,1,None,25/04/2010 0:00,No damage,DELTA AIR LINES,Michigan,Landing Roll,Fog,TRUE,FALSE,CARCASS REMOVED FROM RWY 4L NEAR TWY A-7. NO DMG REPTD TO A/C.,Small,Overcast,Savannah sparrow,0,0,0,No
301420,Airplane,SEATTLE-TACOMA INTL,> 1000 ft,B-737-800,1,1,None,25/04/2010 0:00,No damage,AMERICAN AIRLINES,Washington,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN.  FAA 4556. COLLECTED SNARGE FROM WINDSHIELD. BIRDSTRIKE ON DOWNWIND TO SEA.,Small,Some Cloud,Varied thrush,0,"7,000",0,Yes
301726,Airplane,NORFOLK INTL,> 1000 ft,B-737-400,1,1,None,26/04/2010 0:00,No damage,US AIRWAYS,Virginia,Approach,None,FALSE,FALSE,FINAL APRCH.,Medium,Some Cloud,Unknown bird - medium,0,"3,000",0,Yes
301739,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-737-300,1,1,None,26/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Florida,Approach,None,FALSE,FALSE,BIRD STRUCK RT CORNER OF CAPT WINDSCREEN WITH NO OBVIOUS DMG. NO SMELLS. NO ABNORMAL INDICATIONS. CONT WITH APRCH AND LANDING. BIRD REPTD AS APPROX GULL SIZE.,Small,No Cloud,Unknown bird - small,0,600,0,Yes
300978,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-800,1,1,None,26/04/2010 0:00,No damage,ALASKA AIRLINES,California,Approach,None,FALSE,FALSE,"NO DMG. NO REMAINS COLLECTED. (DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME1.) STRIKE WAS REPORTED TO SMF VIA BIRDSTRIKE HOTLINE FROM AN AIRLINE REP AT ARRIVAL GATE.",Medium,Some Cloud,Unknown bird - medium,0,100,0,Yes
301912,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-500,1,1,None,26/04/2010 0:00,No damage,CONTINENTAL AIRLINES,Louisiana,Landing Roll,None,FALSE,FALSE,COA PILOT REPTD TO ATC STRIKING A BIRD AT APPROX 200' E OF TWY B ON RWY 10/28. ATC UNAWARE OF COA GATE LOCATION. 02 QUESTIONED ONE CREW OF THE TWO A/C CURRENTLY AT MSY BUT NOTHING REPTD. NO PERSONNEL FOUND AT 2ND A/C. 02 PERFORMED A SWEEP OF RWY 10/28 AND,Small,No Cloud,Unknown bird - small,0,0,0,Yes
300979,Airplane,DALLAS LOVE FIELD ARPT,> 1000 ft,B-737-300,1,1,None,26/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Texas,Descent,None,FALSE,FALSE,SML BIRD HIT WINDSHLD JUST LEFT OF CENTER DURING DESCENT. WEATHER RADAR WAS ON. NO DMG NOTED ON POST-FLT INSPN.,Small,Some Cloud,Unknown bird - small,0,"6,500",0,Yes
301738,Airplane,SAN ANTONIO INTL,> 1000 ft,B-737-300,1,1,None,26/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,LOCATION REPTD AS 18 N OF KSAT.,Medium,No Cloud,Unknown bird - medium,0,"5,400",0,Yes
301737,Airplane,MINETA SAN JOSE INTL,> 1000 ft,B-737-300,1,1,None,26/04/2010 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,NO ABNORMAL ENG INDICATION OR SMELL. LOCATION REPTD AS 5 SE KSJC.,Small,Some Cloud,Unknown bird - small,0,"8,000",0,Yes
301727,Airplane,GREATER PITTSBURGH,< 1000 ft,A-319,1,1,None,26/04/2010 0:00,No damage,US AIRWAYS,Pennsylvania,Landing Roll,Rain,TRUE,FALSE,BELLY OF A/C. USA MX AND PILOT CHECKED A/C AND NO DMG FOUND.,Large,Overcast,Wild turkey,0,0,0,No
301913,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-800,1,1,None,26/04/2010 0:00,No damage,CONTINENTAL AIRLINES,California,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. FAA 4378. DNA. NO DMG TO A/C.  LOCATION REPTD AS 2.5-3 MILES OUT ON APRCH.,Small,Some Cloud,Hermit thrush,0,700,0,Yes
301914,Airplane,MCCARREN INTL,< 1000 ft,A-320,1,1,None,26/04/2010 0:00,Caused damage,JETBLUE AIRWAYS,Nevada,Landing Roll,None,TRUE,TRUE,ID BY SMITHSONIAN. FAA 4261. DNA. DATA ENTRY NOTE: A/C TIME OUT OF SERV REPTD AS BOTH 12 HRS AND 15 HRS.,Large,No Cloud,Unknown bird - large,0,0,0,No
301729,Airplane,YEAGER ARPT,< 1000 ft,CL-RJ100/200,1,1,None,27/04/2010 0:00,No damage,ATLANTIC SOUTHEAST,West Virginia,Take-off run,None,FALSE,FALSE,"PILOT REPTD BIRDSTRIKE ON T/O. LOWER FUSELAGE CAPT SIDE. NO DMG REPTD BY AIRCREW. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,Some Cloud,Unknown bird - small,0,0,0,No
300254,Airplane,PHILADELPHIA INTL,< 1000 ft,EMB-190,1,1,None,27/04/2010 0:00,No damage,US AIRWAYS,Pennsylvania,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,0,100,0,No
301734,Airplane,QUAD CITY ARPT,< 1000 ft,CL-RJ100/200,1,1,None,27/04/2010 0:00,No damage,PINNACLE,Illinois,Approach,None,FALSE,FALSE,ATIS WARNING. NO DMG.,Small,Some Cloud,Unknown bird - small,0,200,0,No
300251,Airplane,BOB HOPE ARPT,> 1000 ft,B-737-700,1,1,None,27/04/2010 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,LOCATION REPTD AS 5 MILES WEST.,Medium,Some Cloud,Unknown bird - medium,0,"3,000",0,Yes
301730,Airplane,LOGAN INTL,> 1000 ft,C-402,1,1,None,27/04/2010 0:00,No damage,CAPE AIR,Massachusetts,Approach,Rain,FALSE,FALSE,NO VISIBLE A/C DMG. FINAL APRCH.,Small,Overcast,Unknown bird - small,0,"1,700",0,No
300253,Airplane,TETERBORO AIRPORT,< 1000 ft,HAWKER 800,1,1,None,27/04/2010 0:00,No damage,BUSINESS,New Jersey,Landing Roll,None,TRUE,FALSE,STRIKE REPTD BY PILOT. BARN SWALLOW FOUND 1000' MARKER OF RWY 6.,Small,Overcast,Barn swallow,0,0,0,No
300793,Airplane,WAUKESHA COUNTY ARPT,> 1000 ft,GRUMAMER AA5,1,1,None,28/04/2010 0:00,No damage,PRIVATELY OWNED,Wisconsin,Approach,None,FALSE,FALSE,NO DMG. LOCATION REPTD AS 10 MILES N KUES.,Small,No Cloud,Unknown bird - small,0,"1,500",0,No
301423,Airplane,WILL ROGERS WORLD ARPT,< 1000 ft,B-737-300,1,1,None,28/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Oklahoma,Take-off run,None,FALSE,FALSE,NON-EVENT. NO REMAINS COLLECTED. ARPT NOT NOTIFED OF STRIKE.,Small,No Cloud,Unknown bird - small,0,0,0,Yes
300442,Airplane,HOUSTON-HOBBY,> 1000 ft,B-737-700,1,1,None,28/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,HEARD THE BIRDSTRIKE BUT SAW NO BIRDS IN AREA. LOCATION REPTD AS 15 MILES FROM ARPT.,Medium,No Cloud,Unknown bird - medium,0,"10,000",0,Yes
300787,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-83,1,1,None,28/04/2010 0:00,No damage,AMERICAN AIRLINES,Texas,Take-off run,None,TRUE,FALSE,BIRDSTRIKE CALLED BY PILOT ON T/O AT TWY EJ.,Small,No Cloud,Upland sandpiper,0,0,0,No
300790,Airplane,SALT LAKE CITY INTL,< 1000 ft,A-320,1,1,None,28/04/2010 0:00,No damage,JETBLUE AIRWAYS,Utah,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. FAA 4270. DNA. FINAL APRCH BIRD STRUCK F/O SIDE OF WINDSCREEN. NO EFFECT ON FLT OPS. SAMPLE COLLECTED AND SENT TO SI. LOCATION REPTD AS 1.5 MILE FINAL.,Small,Some Cloud,Hermit thrush,0,900,0,No
300444,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737,1,1,None,28/04/2010 0:00,No damage,UNKNOWN,Louisiana,Climb,None,FALSE,FALSE,"FOUND EVID OF BIRDSTRIKE, GLANCING BLOW, OUTER EDGE OF NACELLE, RT ENG. NO ABNORMAL ENG INDICATIONS. NO SMELL IN CABIN. MX INSPN FOUND NO DMG. ONLY SAW 2 BIRDS. APPARENTLY HIT ONE.",Small,Some Cloud,Unknown bird - small,103,"1,000",0,Yes
301185,Airplane,ORLANDO INTL,< 1000 ft,A-320,1,1,None,29/04/2010 0:00,No damage,JETBLUE AIRWAYS,Florida,Approach,None,FALSE,FALSE,STRIKE WAS RIGHT WHERE THE CANOPY OF JET BRIDGE COVERS FUSELAGE BTWN COCKPIT AND CABIN DOOR. BLOOD AND GUTS ON WINDOW RUNNING ALONG FUSELAGE TO THE CABIN DOOR BUT NO DMG TO SKIN.,Large,No Cloud,Unknown bird - large,0,"1,000",0,No
301689,Airplane,BALTIMORE WASH INTL,< 1000 ft,B-737-700,1,1,None,29/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Maryland,Approach,None,FALSE,FALSE,"OPS CHECKED RWY, FOUND NOTHING.",Medium,No Cloud,Unknown bird - medium,0,100,0,Yes
300357,Airplane,RENO TAHOE INTL,< 1000 ft,B-737-700,1,1,None,29/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Nevada,Approach,None,FALSE,FALSE,NO DMG NOTED. A/C TIME OUT OF SERV REPTD AS 0.3 HRS.,Medium,Some Cloud,Unknown bird - medium,0,20,0,Yes
300446,Airplane,EVANSVILLE REGIONAL,< 1000 ft,CL-RJ100/200,1,1,None,29/04/2010 0:00,No damage,ATLANTIC SOUTHEAST,Indiana,Approach,None,FALSE,FALSE,NO REMAINS FOUND.,Medium,No Cloud,Unknown bird - medium,0,20,0,No
301136,Airplane,BALTIMORE WASH INTL,< 1000 ft,C-402,1,1,None,29/04/2010 0:00,No damage,CAPE AIR,Maryland,Landing Roll,None,FALSE,FALSE,"KAP INFORMED TOWER OF POSSIBLE BIRDSTRIKE ON LANDING RWY 33R. DEAD KESTREL FOUND NEAR C/L OF RWY 33R NEAR APRCH END. A/C MAKE MODEL REPTD AS CESSNA 410, PROBABLY C-402.",Small,No Cloud,American kestrel,0,0,0,No
300356,Airplane,NASHVILLE INTL,> 1000 ft,B-737-700,1,1,None,29/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Approach,None,FALSE,FALSE,NO DMG. LOCATION REPTD AS 15 NM NW BNA.,Medium,No Cloud,Unknown bird - medium,0,"5,000",0,Yes
300445,Airplane,DALLAS/FORT WORTH INTL ARPT,> 1000 ft,MD-83,1,1,None,29/04/2010 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,FINAL APRCH. DID NOT ACTUALLY SEE ANY BIRD. HEARD SOMETHING STRIKE THE A/C.,Medium,Overcast,Unknown bird - medium,0,"1,700",0,No
300358,Airplane,PORT COLUMBUS INTL,> 1000 ft,B-737-700,1,1,None,29/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Ohio,Climb,None,FALSE,FALSE,10 MILES E OF ARPT. NO DMG. HAD STRONG ODOR OF HOT FEATHERS AT APRPOX 2000 ON T/O. AFTER LANDING AT DEST (KBWI) FOUND FEATHERS AND BLOOD ON #2 ENG FAN BLADES. DATA ENTRY NOTE: DMG COLUMN NOT MARKED - ASSUME NO DMG.,Small,Some Cloud,Unknown bird - small,0,"2,000",0,Yes
301138,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,B-737-800,1,1,None,29/04/2010 0:00,No damage,DELTA AIR LINES,Kentucky,Landing Roll,None,TRUE,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,0,0,0,Yes
301139,Airplane,TETERBORO AIRPORT,< 1000 ft,GULFAERO IV,1,1,None,29/04/2010 0:00,Caused damage,EXECUTIVE JET MGMNT,New Jersey,Landing Roll,None,TRUE,FALSE,STRUCK AT INTXN OF RWYS. OPOSSUM STRUCK BTWN THE TWO MAIN TIRES OF A/C WHICH BENT THE BRAKE LINE AFTER DISCOVERY BY A/C MX.,Large,No Cloud,Virginia opossum,0,0,0,No
313396,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,MD-82,1,1,None,29/04/2010 0:00,No damage,AMERICAN AIRLINES,DC,Approach,None,FALSE,FALSE,ATIS WARNING. BIRDSTRIKE ON FINAL. HIT FUSELAGE ABOVE CAPT'S WINDOW.,Small,Some Cloud,Blackbirds,0,400,0,No
301858,Airplane,EPPLEY AIRFIELD,< 1000 ft,B-737-300,1,1,None,30/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Nebraska,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,0,"1,000",0,Yes
301456,Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,SAAB-340,1,1,None,30/04/2010 0:00,No damage,COLGAN AIRWAYS,Texas,Landing Roll,None,FALSE,FALSE,PILOT OF COLGAN 9560 REPTD STRIKING AN UNKNOWN TYPE BIRD WITH ONE OF THE PROPS DURING LANDING R/O BY FG HIGH-SPEED. NO CARCASS FOUND. NO DMG REPTD.,Medium,Overcast,Unknown bird - medium,0,0,0,No
301851,Airplane,GENERAL MITCHELL INTL,< 1000 ft,A-319,1,1,None,30/04/2010 0:00,No damage,FRONTIER AIRLINES,Wisconsin,Approach,None,FALSE,FALSE,CLEANED AND INSPECTED. NO DMG.,Small,Some Cloud,Unknown bird - small,"5,134",600,0,No
301855,Airplane,NASHVILLE INTL,> 1000 ft,B-737-300,1,1,None,30/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Approach,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,0,"1,300",0,Yes
301146,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,> 1000 ft,A-320,1,1,None,30/04/2010 0:00,No damage,US AIRWAYS,Florida,Approach,None,FALSE,FALSE,CAPT ADVISED DISPATCH FLT 1885 INBOUND TO FLL AT 4000 FT DOWNWIND  A/C STRUCK A SMALL BIRD 6 INCHES ABOVE CAPT WINDSHIELD. FLT LANDED W/O PROBLEMS AND INSPECTED BY MX. A/C RELEASED FOR SERVICE W/O DELAY.,Small,No Cloud,Unknown bird - small,0,"4,000",0,No
301856,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,B-737-500,1,1,None,30/04/2010 0:00,No damage,SOUTHWEST AIRLINES,Illinois,Landing Roll,None,TRUE,FALSE,"NO DMG REPTD. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,No Cloud,Unknown bird - small,0,0,0,Yes
301426,Airplane,AUSTIN-BERGSTROM INTL,< 1000 ft,B-737-800,1,1,None,30/04/2010 0:00,No damage,AMERICAN AIRLINES,Texas,Take-off run,None,TRUE,FALSE,"ATC ADVISED THAT AAL FLT 427 REPORTED A BIRDSTRIKE DURING T/O ON 17R AT OR ABOUT TWY G/T INTXN. RECOVERED CARCASS AT 5,000 FT.",Small,Some Cloud,Mourning dove,0,0,0,Yes
301854,Airplane,ADAMS FIELD ARPT,> 1000 ft,CL-RJ100/200,1,1,Other,30/04/2010 0:00,No damage,SKYWEST AIRLINES,Arkansas,Descent,None,TRUE,FALSE,FLT REPTD STRIKE ENROUTE TO ARPT. APPROX 30 MILES NE OF KLIT. DATA ENTRY NOTE: REMAINS CHECKED AS BEING SENT TO SMITHSONIAN BUT DID NOT RECEIVE THEM.,Medium,Overcast,Unknown bird - medium,0,"7,500",0,No
302166,Airplane,KANSAS CITY INTL,< 1000 ft,B-737-300,1,1,None,1/05/2010 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Take-off run,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,0,0,0,Yes
302163,Airplane,CAPITAL CITY (MI),< 1000 ft,FAIRCHILD SA227,1,1,None,1/05/2010 0:00,No damage,MARTINAIRE,Michigan,Take-off run,Rain,FALSE,FALSE,,Small,Overcast,Unknown bird - small,0,0,0,No
302167,Airplane,ALBANY INTL,< 1000 ft,B-737-300,1,1,None,1/05/2010 0:00,No damage,SOUTHWEST AIRLINES,New York,Approach,None,FALSE,FALSE,LOCATION REPTD AS 3 NM NORTH OF ARPT. NO DMG NOTED ONLY REMAINS OF BIRD. NO UNUSUAL INDICATIONS OR ODORS NOTICED.,Medium,No Cloud,Unknown bird - medium,0,"1,000",0,Yes
302158,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,EMB-145,1,1,None,1/05/2010 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),New Jersey,Approach,None,FALSE,FALSE,PILOT REPTD  BIRD STRUCK A/C SIDE WINDSHIELD. LT WING. NO DMG. 0743 AM DAY.,Small,No Cloud,Unknown bird - small,0,400,0,No
302159,Airplane,ALBANY INTL,< 1000 ft,EMB-145,1,1,None,1/05/2010 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),New York,Take-off run,None,TRUE,FALSE,,Small,Some Cloud,Black-capped chickadee,0,0,0,No
302165,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-700,1,1,None,1/05/2010 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. FAA 4376. DNA. CONFIRMED STRIKE ON POSTFLT WALKAROUND. TIME OF STRIKE PROVIDED WAS APPROX LANDING TIME. DIST FROM ARPT REPTD AS 1/8 MILE.,Small,No Cloud,Brazilian free-tailed bat,0,200,0,Yes
301328,Airplane,RONALD REAGAN WASHINGTON NATL,> 1000 ft,B-737-400,1,1,None,1/05/2010 0:00,No damage,US AIRWAYS,DC,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. FAA 4274. WHOLE FEATHER. ON APRCH TO DCA, A LARGE BIRD WAS INGESTED INTO #1 ENG. FLT CREW SAID BIRD APPEARED TO BE A VULTURE. MX REPTD NO DMG TO ENG. OPS COLLECTED REMAINS FROM ENG AND TURNED THEM OVER TO USDA. USDA SUBMITTED TO SI FOR",Large,Some Cloud,Black vulture,0,"2,000",0,Yes
301355,Airplane,METRO OAKLAND INTL,< 1000 ft,A-320,1,1,None,2/05/2010 0:00,No damage,JETBLUE AIRWAYS,California,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,500,0,No
301746,Airplane,PHOENIX SKY HARBOR,> 1000 ft,B-737-700,1,1,None,2/05/2010 0:00,No damage,SOUTHWEST AIRLINES,Arizona,Approach,None,FALSE,FALSE,LOCATION REPTD AS 5 MILES E ON FINAL. BIRDSTRIKE SUSPECTED FROM SOUND OF POSSIBLE IMPACT. BIRD WOULD HAVE BEEN SMALL BASED ON LEVEL OF SOUND OF IMPACT.,Small,No Cloud,Unknown bird - small,0,"1,500",0,Yes
301330,Airplane,LONG BEACH-DAUGH FLD,< 1000 ft,MD-87,1,1,None,2/05/2010 0:00,No damage,ALLEGIANT AIR,California,Approach,None,TRUE,FALSE,NO DMG VISIBLE.,Small,No Cloud,Mourning dove,0,50,0,No
301744,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,CL-RJ700,1,1,None,2/05/2010 0:00,No damage,PSA AIRLINES,North Carolina,Approach,None,FALSE,FALSE,NO DMG.,Small,Overcast,Unknown bird - small,0,50,0,No
302189,Airplane,NASHVILLE INTL,< 1000 ft,CL-RJ700,1,1,None,3/05/2010 0:00,No damage,SKYWEST AIRLINES,Tennessee,Approach,None,FALSE,FALSE,ATIS WARNING.,Small,No Cloud,Unknown bird - small,0,100,0,No
302180,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,DC-9-30,1,1,None,3/05/2010 0:00,No damage,DELTA AIR LINES,Michigan,Landing Roll,None,FALSE,FALSE,REMOVED FROM RWY 22R NEAR TWY A4. NO DMG REPTD TO A/C.,Small,No Cloud,European starling,0,0,0,No
302183,Airplane,NEW ORLEANS INTL,< 1000 ft,A-320,1,1,None,3/05/2010 0:00,No damage,JETBLUE AIRWAYS,Louisiana,Approach,"Fog, Rain",FALSE,FALSE,IFR AND JUST AFTER MIDNIGHT. FINAL APRCH.,Small,Overcast,Unknown bird - small,0,800,0,No
301064,Airplane,HARRISBURG INTL,> 1000 ft,SHORTS 360,1,1,None,3/05/2010 0:00,No damage,AIR CARGO CARRIERS,Pennsylvania,Climb,None,FALSE,FALSE,A/C DEPARTED MDT ENROUTE TO CVG PILOT ADVISED HE STRUCK A BIRD 10 MILES W OF MDT ARPT CLIMBING OUT OF 3000 FT. PILOT REPTD NO DMG TO A/C.,Small,No Cloud,Unknown bird - small,0,"3,000",0,No
302191,Airplane,SAN DIEGO INTL,> 1000 ft,B-737-700,1,1,None,3/05/2010 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,NO DMG. LOCATION REPTD AS 35 NM FINAL.,Small,No Cloud,Unknown bird - small,0,"10,000",0,Yes
301191,Airplane,LAGUARDIA NY,< 1000 ft,EMB-145,1,1,None,3/05/2010 0:00,No damage,AMERICAN EAGLE AIRLINES,New York,Approach,None,TRUE,FALSE,"SNARGE FOUND UNDER LEFT WING ABOUT 2"" IN DIAMETER. NO DMG. PILOT REPORTS IT WAS A HERRING GULL FLYING SOLO.",Medium,Overcast,Herring gull,0,200,0,No
302186,Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,EMB-120,1,1,None,3/05/2010 0:00,No damage,SKYWEST AIRLINES,California,Approach,None,TRUE,FALSE,AFD WARNING. FLARE TO LAND RWY 28L ABEAM TWY N. SMUDGE JUST ABOVE COPILOTS WINDSHIELD. M247 CONDUCTED RWY SWEEP AND FOUND REMAINS OF A W MEADOWLARK. A/C TAXIED SAFELY TO GATE.,Small,No Cloud,Western meadowlark,0,30,0,No
302187,Airplane,GENERAL MITCHELL INTL,< 1000 ft,CL-RJ100/200,1,1,None,3/05/2010 0:00,No damage,SKYWEST AIRLINES,Wisconsin,Take-off run,None,TRUE,FALSE,"PILOT ADVISED ATC ""NO ASSISTANCE REQ"". ONE CLIFF SWALLOW COLLECTED ON RWY AFTER STRIKE REPTD TO ATC.",Small,No Cloud,Cliff swallow,0,0,0,No
302204,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,A-319,1,1,None,3/05/2010 0:00,No damage,UNITED AIRLINES,New Jersey,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. FAA 4280. DNA. SMEAR ON RADOME/NOSE. LOCATION REPTD AS 6 MILES N, FINAL APRCH.",Small,Some Cloud,Ovenbird,0,"2,000",0,No
302188,Airplane,ELKO REGIONAL ARPT,> 1000 ft,EMB-120,1,1,None,3/05/2010 0:00,Caused damage,SKYWEST AIRLINES,Nevada,Approach,None,FALSE,FALSE,UNKNOWN - HAWK OR BUZZARD. DMG TO RT PROP DEICE AREA AND DMG TO RT ENG NACELLE. LOCATION REPTD AS 7 MILES ESE OF KEKO.,Large,No Cloud,Unknown bird - large,"51,335","2,000",0,No
302206,Airplane,ERNEST A LOVE FIELD,< 1000 ft,PA-44 SEMINOLE,1,1,Precautionary Landing,4/05/2010 0:00,No damage,BUSINESS,Arizona,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,205,400,0,No
302217,Airplane,PHILADELPHIA INTL,< 1000 ft,A-319,1,1,None,4/05/2010 0:00,No damage,US AIRWAYS,Pennsylvania,Climb,None,FALSE,FALSE,NO REMAINS FOUND.,Medium,No Cloud,Unknown bird - medium,0,100,0,No
302205,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,MD-83,1,1,None,4/05/2010 0:00,No damage,AMERICAN AIRLINES,Illinois,Approach,None,FALSE,FALSE,NO SIGN DMG NOTED. ALL ENG PARAMETERS NORMAL.,Medium,No Cloud,Unknown bird - medium,0,500,0,No
302207,Airplane,SACRAMENTO INTL,< 1000 ft,A-319,1,1,None,4/05/2010 0:00,No damage,DELTA AIR LINES,California,Take-off run,None,FALSE,FALSE,A/C CONT TO DEST. NO REPT OF DMG UPON ARRIVAL. NO REMAINS FOUND ON RWY.,Small,No Cloud,Unknown bird - small,0,0,0,No
302214,Airplane,ORLANDO INTL,< 1000 ft,B-737-700,1,1,None,4/05/2010 0:00,No damage,SOUTHWEST AIRLINES,Florida,Approach,None,FALSE,FALSE,RT O/B SLAT AND WINGLET.,Small,No Cloud,Unknown bird - small,0,200,0,Yes
302213,Airplane,MCCARREN INTL,> 1000 ft,EMB-120,1,1,None,4/05/2010 0:00,No damage,SKYWEST AIRLINES,Nevada,Climb,None,FALSE,FALSE,LOCATION REPTD AS ON MCCRN3 DEPARTURE APPROX 7 MILES FROM ARPT.,Small,No Cloud,Unknown bird - small,0,"7,000",0,No
302218,Airplane,KANSAS CITY INTL,< 1000 ft,A-319,1,1,None,4/05/2010 0:00,No damage,US AIRWAYS,Missouri,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. FAA 4289. DNA. ATIS WARNING. HIT BIRD GLANCED OFF NOSE AND STRUCK TOP RT INBOARD ENG NACELLE.,Small,No Cloud,Savannah sparrow,0,"1,000",0,No
